run_timestamp	model_family	training_mode	target_col	train_label_source	evaluation_population	prediction_value_type	selected_class_weight	selected_threshold	feature_count_used	excluded_direct_rule_features	excluded_feature_names	validation_pr_auc_none	validation_roc_auc_none	validation_pr_auc_balanced	validation_roc_auc_balanced	train_rows	validation_rows	test_rows	train_positive_rate	validation_positive_rate	test_positive_rate	accuracy	precision	recall	f1	roc_auc	pr_auc	brier_score	log_loss	tp	tn	fp	fn	precision_at_top10pct	recall_at_top10pct	lift_at_top10pct	precision_at_top5pct	recall_at_top5pct	lift_at_top5pct	business_rule_accuracy	business_rule_precision	business_rule_recall	business_rule_f1	business_rule_tp	business_rule_tn	business_rule_fp	business_rule_fn	business_rule_predicted_positive_rate	expected_calibration_error	prod_rows_scored	prod_predicted_positives	prod_predicted_positive_rate	prod_avg_score	prod_p90_score	artifacts_holdout_metrics_summary	artifacts_calibration_deciles	artifacts_coefficients_standardized	artifacts_odds_ratios	artifacts_threshold_diagnostics	artifacts_class_weight_comparison	artifacts_business_rule_holdout_metrics
2026-04-09 21:17:39	Logistic Regression	supervised_only	Label_Churn_90d	target	labeled_temporal_holdout	churn_probability_estimate	balanced	0.15	56	False		0.9972893595274366	0.9686155413003045	0.9973666164716537	0.9692969609548701	149261	5840	5848	0.8891538982051574	0.9268835616438356	0.9230506155950753	0.9635772913816689	0.9775280898876404	0.9831419044090404	0.9803269603768356	0.9710534765962702	0.9973837279642479	0.053104842275705125	0.17277909520527607	5307	328	122	91	1.0	0.10837347165616895	1.0833642089662838	1.0	0.054279362726935905	1.0833642089662838	0.8972298221614227	0.9807576668671076	0.9064468321600593	0.9421392124771348	4893	354	96	505	0.8531121751025992	0.07327019663901801	2932	2741	0.934856753069577	0.862325118885857	0.999948570613941	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\holdout_metrics_summary.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\calibration_by_decile.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\coefficients_standardized.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\odds_ratios.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\threshold_diagnostics.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\class_weight_comparison.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\business_rule_holdout_metrics.csv
2026-04-09 21:29:38	Logistic Regression	supervised_only	Label_Churn_90d	target	labeled_temporal_holdout	churn_probability_estimate	balanced	0.15	53	True	ChurnIf_NoOrd90,ChurnIf_NoInv90,ChurnIf_NoMaintOrd90_WithinGrace	0.9972152840053018	0.9679241707555452	0.9972388250911169	0.9680967970680351	149261	5840	5848	0.8891538982051574	0.9268835616438356	0.9230506155950753	0.9637482900136799	0.9761292691883952	0.9848091885883661	0.9804500184433789	0.9694092462228809	0.9972107599445622	0.05490381351159424	0.1776785664866117	5316	320	130	82	1.0	0.10837347165616895	1.0833642089662838	1.0	0.054279362726935905	1.0833642089662838	0.8972298221614227	0.9807576668671076	0.9064468321600593	0.9421392124771348	4893	354	96	505	0.8531121751025992	0.07539487986115297	2932	2743	0.9355388813096862	0.858901170397429	0.9999739651533677	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\holdout_metrics_summary.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\calibration_by_decile.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\coefficients_standardized.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\odds_ratios.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\threshold_diagnostics.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\class_weight_comparison.csv	C:\Users\david.duplessis\OneDrive - NTT Ltd\DataOps\Programs\MachineLearning\pyMLChurn\business_rule_holdout_metrics.csv
